,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
97,@WilliamMoran07 @GregScheinert @realDonaldTrump @POTUS Please don't use the word boobs with Donald Trump. The left will go crazy. ,2017-03-05 15:56:47,1,0,838538814393991168,"{'neg': 0.116, 'neu': 0.773, 'pos': 0.111, 'compound': -0.0258}",0.0841454545455,0.083
98,"I liked a @YouTube video http://youtu.be/rt6XugWs2_0?a  Al Franken DESTROYS ""LIAR"" Donald Trump and Jeff Sessions",2017-03-05 15:56:46,0,0,838538812867428352,"{'neg': 0.239, 'neu': 0.607, 'pos': 0.154, 'compound': -0.368}",0.0841454545455,0.083
99,@ABC I’m sure the scandal Donald Trump’s administration is mired in had nothing to do with the timing of this provocation.,2017-03-05 15:56:45,15,2,838538807368507392,"{'neg': 0.12, 'neu': 0.785, 'pos': 0.095, 'compound': -0.1531}",0.0841454545455,0.083
100,Yes progressives are seen as the enemy of the state alongside Donald Trump.,2017-03-05 15:56:44,0,0,838538803623133185,"{'neg': 0.203, 'neu': 0.64, 'pos': 0.157, 'compound': -0.2023}",0.0841454545455,0.083
101,"@ricpuglisi @realDonaldTrump ""Old man Trump"", la canzone di Woody Guthrie contro il padre di Donald Trump http://www.huffingtonpost.it/2017/01/27/storia-old-man-trump-canzone-woody-guthire-padre-donald-trump_n_14431322.html …",2017-03-05 15:56:41,0,0,838538791275094017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0841454545455,0.083
102,CNN guest says what we're ALL thinking about Donald Trump https://youtu.be/8wDbiqtgrLc  via @YouTube,2017-03-05 15:56:41,1,0,838538790079717376,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0841454545455,0.083
103,Donald Trump n'a bâti aucun mur à date !! @LP_LaPressehttp://www.lapresse.ca/le-soleil/actualites/monde/201703/05/01-5075724-un-elu-mexicain-ridiculise-le-mur-de-donald-trump-sur-twitter.php …,2017-03-05 15:56:38,0,0,838538775395467264,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0841454545455,0.083
104,Donald Trump: Geheimdienstausschuss will Abhörvorwurf gegen Obama prüfen #Finanzierung #Forex https://www.dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9tLzQ4ODc1ODAwOTA3MDg2MDQyMTYvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZERF …,2017-03-05 15:56:35,1,0,838538765878583297,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0841454545455,0.083
105,Donald Trump's tweets to deflect attention from 'Russiagate' are not working http://www.smh.com.au/world/if-trumps-tweets-are-a-bid-to-deflect-attention-from-russiagate-its-not-working-20170305-gur0tw.html … via @smh,2017-03-05 15:56:29,1,0,838538740691787776,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0841454545455,0.083
106,@RuledbyZeus I already did ,2017-03-05 15:56:29,0,0,838538737797709824,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0841454545455,0.083
107,"9/25/1690
A newspaper in Boston? I told the Governor & council to kill it -no press in the Colonies! A free press enslaves the rich. Bad!pic.twitter.com/MGxQ3RKv7U",2017-03-05 15:56:28,5,2,838538736237322240,"{'neg': 0.297, 'neu': 0.5, 'pos': 0.203, 'compound': -0.4912}",0.0841454545455,0.083
108,Donald Trump's Presidency - Good or Bad? - ( Interview 5) with Greg: http://youtu.be/8Q1Va8nunx4?a  via @YouTube,2017-03-05 15:56:28,0,0,838538733523775488,"{'neg': 0.217, 'neu': 0.619, 'pos': 0.163, 'compound': -0.2406}",0.0841454545455,0.083
109,@PrincessBravato yes he is! And he should have apologized. Not that piece of shit Donald trump. He will pay,2017-03-05 15:56:27,1,0,838538729870471168,"{'neg': 0.2, 'neu': 0.6, 'pos': 0.2, 'compound': -0.0752}",0.0841454545455,0.083
